"","1Q.A","2Q.A","3Q.A","4Q.A","F.A","2POINTSFGM.A","2POINTSFGA.A","2POINTSFGR.A","3POINTSFGM.A","3POINTSFGA.A","3POINTSFGR.A","FREE-THROWSM.A","FREE-THROWSA.A","FREE-THROWSR.A","OFFENSIVEREBOUNDS.A","DEFENSIVEREBOUNDS.A","TOTALREBOUNDS.A","ASSIST.A","TURNOVER.A","STEALS.A","BLOCKS.A","FOULS.A","FASTBREAKPOINTS.A","BIGGESTLEAD.A","POINTSINTHEPAINT.A","POINTSFROMTURNOVER.A","SECONDCHANCEPOINTS.A","BIGGESTSCORINGRUN.A","1Q.B","2Q.B","3Q.B","4Q.B","F.B","2POINTSFGM.B","2POINTSFGA.B","2POINTSFGR.B","3POINTSFGM.B","3POINTSFGA.B","3POINTSFGR.B","FREE-THROWSM.B","FREE-THROWSA.B","FREE-THROWSR.B","OFFENSIVEREBOUNDS.B","DEFENSIVEREBOUNDS.B","TOTALREBOUNDS.B","ASSIST.B","TURNOVER.B","STEALS.B","BLOCKS.B","FOULS.B","FASTBREAKPOINTS.B","BIGGESTLEAD.B","POINTSINTHEPAINT.B","POINTSFROMTURNOVER.B","SECONDCHANCEPOINTS.B","BIGGESTSCORINGRUN.B","GAMEIDX","DATE","SHEDULEKEY","TEAM.A","TEAM.B","ISHOME.A","ISHOME.B","EX1.A","EX1.B","EX2.A","EX2.B","EX3.A","EX3.B"
"913","14","25","12","17","68","12","37","32.4%","8","26","30.8%","20","32","62.5%","19","27","46","14","10","3","4","18","2","8","24","7","16","7-0(4-9)","13","18","26","20","77","21","50","42%","7","15","46.7%","14","18","77.8%","11","26","37","17","6","4","5","27","15","10","30","12","11","8-0(39-39)",13,"11.05","1681","ãûìs","é†âÍ",FALSE,TRUE,0,0,0,0,0,0
"914","16","24","24","20","84","20","36","55.6%","9","23","39.1%","17","20","85%","11","21","32","20","12","11","1","17","6","24","30","22","13","11-0(35-27)","14","15","19","18","66","18","37","48.6%","5","18","27.8%","15","20","75%","10","21","31","18","14","7","2","21","4","4","28","10","2","6-0(19-23)",14,"11.11","1704","ãûìs","ëÂç„",TRUE,FALSE,0,0,0,0,0,0
"915","23","16","12","30","81","18","39","46.2%","7","27","25.9%","24","31","77.4%","21","23","44","21","14","9","1","21","4","9","30","21","10","10-0(33-30)","25","12","20","18","75","15","30","50%","11","26","42.3%","12","18","66.7%","7","22","29","18","17","7","2","27","7","7","20","13","9","8-0(23-30)",15,"11.12","1705","ãûìs","ëÂç„",TRUE,FALSE,0,0,0,0,0,0
"916","14","16","10","20","60","18","39","46.2%","4","23","17.4%","12","19","63.2%","11","21","32","12","14","7","1","23","3","0","30","9","10","7-0(60-82)","23","18","20","21","82","17","34","50%","10","25","40%","18","27","66.7%","11","32","43","24","13","11","2","19","21","29","30","28","10","7-0(34-52)",16,"11.18","1720","ãûìs","êÁót",TRUE,FALSE,0,0,0,0,0,0
"917","15","19","21","19","74","17","35","48.6%","9","21","42.9%","13","16","81.3%","8","20","28","21","17","8","1","14","10","2","32","21","8","7-0(22-28)","25","21","25","19","90","23","48","47.9%","11","22","50%","11","14","78.6%","16","24","40","26","13","6","4","15","2","19","36","22","12","10-0(15-28)",17,"11.19","1721","ãûìs","êÁót",TRUE,FALSE,0,0,0,0,0,0
"918","20","25","17","35","97","28","48","58.3%","8","27","29.6%","17","22","77.3%","13","26","39","23","9","7","1","23","4","0","48","18","16","11-0(81-71)","33","24","24","24","105","26","45","57.8%","12","22","54.5%","17","29","58.6%","9","28","37","26","10","6","1","21","27","21","36","13","10","10-0(61-45)",18,"12.02","1738","ãûìs","ñºå√âÆD",FALSE,TRUE,0,0,0,0,0,0
"919","12","20","19","26","77","26","42","61.9%","4","16","25%","13","22","59.1%","9","29","38","18","13","5","0","18","2","4","40","8","5","11-0(72-75)","13","28","18","16","75","22","41","53.7%","6","23","26.1%","13","15","86.7%","7","24","31","19","10","5","1","18","9","16","34","15","5","17-0(48-32)",19,"12.03","1739","ãûìs","ñºå√âÆD",FALSE,TRUE,0,0,0,0,0,0
"920","17","25","21","31","94","24","48","50%","9","22","40.9%","19","23","82.6%","15","27","42","17","8","2","2","16","0","8","40","7","16","11-0(30-29)","23","16","24","27","90","32","63","50.8%","4","14","28.6%","14","16","87.5%","14","23","37","14","8","5","8","23","12","10","48","8","13","7-0(49-48)",20,"12.09","1758","ãûìs","ìáç™",TRUE,FALSE,0,0,0,0,0,0
"921","25","22","19","23","89","21","44","47.7%","11","23","47.8%","14","18","77.8%","11","22","33","17","6","3","1","13","6","19","38","11","10","9-0(39-26)","22","13","18","25","78","22","44","50%","8","21","38.1%","10","13","76.9%","12","25","37","16","11","4","4","21","2","4","28","4","13","8-0(89-78)",21,"12.10","1759","ãûìs","ìáç™",TRUE,FALSE,0,0,0,0,0,0
"922","9","14","6","27","69","22","48","45.8%","4","17","23.5%","13","16","81.3%","6","29","35","13","12","11","2","15","4","9","36","18","7","11-0(56-65)","15","12","14","15","64","20","43","46.5%","6","21","28.6%","6","13","46.2%","9","35","44","16","19","6","1","20","6","14","30","11","8","9-0(34-23)",22,"12.15","1768","ãûìs","éOâì",FALSE,TRUE,13,8,0,0,0,0
"923","12","17","15","6","50","9","35","25.7%","4","21","19%","20","26","76.9%","10","20","30","10","8","6","2","8","2","4","16","6","5","7-0(37-29)","16","21","17","27","81","26","47","55.3%","9","16","56.3%","2","2","100%","7","35","42","24","7","1","3","21","6","31","38","10","15","13-0(25-12)",23,"12.16","1769","ãûìs","éOâì",FALSE,TRUE,0,0,0,0,0,0
"924","14","15","21","19","69","22","44","50%","5","13","38.5%","10","18","55.6%","8","24","32","18","15","8","0","13","9","2","36","14","8","10-0(28-24)","23","10","18","17","68","17","29","58.6%","8","23","34.8%","10","17","58.8%","4","26","30","21","14","7","4","18","4","14","18","22","5","11-0(28-14)",24,"12.20","1788","ãûìs","óÆãÖ",FALSE,TRUE,0,0,0,0,0,0
"925","20","23","20","18","81","22","48","45.8%","7","18","38.9%","16","22","72.7%","9","21","30","20","11","7","5","25","15","3","34","13","10","6-0(23-24)","24","27","28","20","99","28","44","63.6%","7","16","43.8%","22","27","81.5%","7","30","37","25","12","7","3","20","14","22","44","17","10","14-0(63-85)",25,"12.23","1801","ãûìs","éOâÕ",TRUE,FALSE,0,0,0,0,0,0
"926","23","17","23","28","91","22","39","56.4%","13","28","46.4%","8","9","88.9%","13","21","34","24","11","3","1","18","7","14","38","12","19","9-0(40-31)","22","11","23","28","84","27","43","62.8%","6","19","31.6%","12","15","80%","8","18","26","16","10","6","0","15","2","1","38","17","10","8-0(40-39)",26,"12.24","1802","ãûìs","éOâÕ",TRUE,FALSE,0,0,0,0,0,0
"927","16","13","18","13","60","18","37","48.6%","5","23","21.7%","9","15","60%","14","30","44","13","16","3","1","18","4","8","34","8","14","8-0(8-16)","20","22","15","25","82","23","46","50%","7","21","33.3%","15","17","88.2%","8","25","33","18","4","10","2","20","7","22","30","18","7","14-0(22-16)",27,"12.29","1819","ãûìs","ëÂç„",FALSE,TRUE,0,0,0,0,0,0
"928","24","17","23","17","81","22","38","57.9%","6","17","35.3%","19","23","82.6%","12","18","30","21","11","5","5","15","5","19","38","16","18","7-0(0-7)","15","16","17","17","65","22","45","48.9%","4","13","30.8%","9","11","81.8%","11","17","28","15","13","5","1","24","3","0","22","0","14","6-0(31-39)",28,"12.30","1820","ãûìs","ëÂç„",FALSE,TRUE,0,0,0,0,0,0
"929","15","21","19","21","76","22","40","55%","2","9","22.2%","26","31","83.9%","3","23","26","16","9","4","2","21","5","3","38","9","2","7-0(30-36)","20","24","21","19","84","28","53","52.8%","4","14","28.6%","16","16","100%","10","25","35","12","5","3","3","26","2","19","40","11","11","8-0(20-30)",29,"1.20","1839","ãûìs","Aìåãû",TRUE,FALSE,0,0,0,0,0,0
"930","20","20","18","19","77","27","51","52.9%","3","11","27.3%","14","18","77.8%","15","19","34","21","13","3","1","20","4","5","46","9","22","14-0(14-9)","19","24","28","15","86","23","46","50%","9","19","47.4%","13","16","81.3%","13","19","32","21","7","7","1","20","4","16","24","12","22","9-0(0-9)",30,"1.21","1840","ãûìs","Aìåãû",TRUE,FALSE,0,0,0,0,0,0
"931","11","20","28","23","82","25","47","53.2%","6","19","31.6%","14","20","70%","10","22","32","16","7","10","1","13","9","9","50","16","9","11-0(36-38)","23","15","24","11","73","20","39","51.3%","7","23","30.4%","12","14","85.7%","12","28","40","19","14","5","0","23","5","16","20","10","15","8-0(0-8)",31,"1.27","1855","ãûìs","SRèaíJ",TRUE,FALSE,0,0,0,0,0,0
"932","17","23","21","20","81","19","31","61.3%","10","25","40%","13","23","56.5%","8","30","38","12","13","5","2","19","7","14","32","14","14","9-0(13-4)","16","15","22","18","71","21","49","42.9%","6","17","35.3%","11","16","68.8%","12","23","35","14","11","5","1","20","2","2","22","12","9","8-0(59-53)",32,"1.28","1856","ãûìs","SRèaíJ",TRUE,FALSE,0,0,0,0,0,0
"933","11","20","16","13","60","11","32","34.4%","7","22","31.8%","17","22","77.3%","7","23","30","9","14","8","0","20","3","0","12","9","6","7-0(16-13)","16","19","19","25","79","17","34","50%","9","28","32.1%","18","24","75%","16","30","46","15","13","8","2","23","7","22","32","7","14","12-0(64-47)",33,"2.03","1877","ãûìs","óÆãÖ",FALSE,TRUE,0,0,0,0,0,0
"934","25","18","23","21","87","20","33","60.6%","11","30","36.7%","14","24","58.3%","16","22","38","21","8","8","1","21","6","23","34","16","14","11-0(55-77)","10","20","20","17","67","16","33","48.5%","6","23","26.1%","17","19","89.5%","10","22","32","16","13","6","0","22","2","3","26","6","12","7-0(20-29)",34,"2.04","1878","ãûìs","óÆãÖ",FALSE,TRUE,0,0,0,0,0,0
"935","21","24","22","22","89","15","31","48.4%","13","34","38.2%","20","25","80%","9","24","33","23","8","6","2","19","4","15","26","15","8","10-0(25-12)","12","27","26","28","93","28","46","60.9%","8","21","38.1%","13","14","92.9%","6","29","35","22","12","6","2","22","10","4","54","11","12","11-0(64-60)",35,"2.09","1891","ãûìs","êVäÉ",TRUE,FALSE,0,0,0,0,0,0
"936","16","28","19","31","94","19","30","63.3%","11","25","44%","23","31","74.2%","8","24","32","19","10","3","1","20","4","6","34","5","10","7-0(39-37)","24","20","20","28","92","18","34","52.9%","11","26","42.3%","23","28","82.1%","9","19","28","19","9","2","2","25","12","9","32","15","12","11-0(10-17)",36,"2.10","1892","ãûìs","êVäÉ",TRUE,FALSE,0,0,0,0,0,0
"937","20","13","17","33","83","24","43","55.8%","6","21","28.6%","17","25","68%","13","33","46","20","15","5","5","19","5","12","42","5","7","11-0(53-61)","16","24","13","23","76","23","52","44.2%","7","20","35%","9","19","47.4%","13","28","41","14","9","6","3","21","4","9","36","11","4","9-0(23-20)",37,"2.16","1913","ãûìs","êºã{",FALSE,TRUE,0,0,0,0,0,0
"938","27","26","28","21","102","26","43","60.5%","7","16","43.8%","29","37","78.4%","8","32","40","17","17","12","4","22","7","34","44","17","12","10-0(10-27)","10","14","27","27","78","22","49","44.9%","5","13","38.5%","19","27","70.4%","8","22","30","15","16","8","1","31","9","0","30","21","3","7-0(68-95)",38,"2.17","1914","ãûìs","êºã{",FALSE,TRUE,0,0,0,0,0,0
"939","17","29","25","23","94","26","40","65%","8","21","38.1%","18","19","94.7%","7","28","35","23","8","4","0","15","4","24","50","11","11","18-0(37-26)","22","10","22","23","77","28","58","48.3%","5","16","31.3%","6","13","46.2%","16","20","36","20","8","6","1","20","13","9","40","13","8","7-0(2-7)",39,"3.03","1927","ãûìs","ì»ñÿ",TRUE,FALSE,0,0,0,0,0,0
"940","16","20","23","31","90","25","56","44.6%","6","13","46.2%","22","28","78.6%","16","30","46","15","10","5","1","18","11","7","48","12","13","10-0(52-57)","26","25","19","16","86","23","48","47.9%","8","24","33.3%","16","20","80%","12","22","34","20","10","5","6","25","9","16","32","13","13","7-0(14-24)",40,"3.04","1928","ãûìs","ì»ñÿ",TRUE,FALSE,0,0,0,0,0,0
"941","19","20","26","20","85","26","48","54.2%","6","22","27.3%","15","17","88.2%","12","19","31","19","8","14","1","19","8","21","38","25","9","9-0(15-2)","11","18","26","14","69","23","41","56.1%","4","13","30.8%","11","14","78.6%","9","25","34","16","23","3","2","14","14","0","28","9","5","7-0(50-47)",41,"3.10","1945","ãûìs","é†âÍ",TRUE,FALSE,0,0,0,0,0,0
"942","14","26","21","25","86","16","30","53.3%","12","30","40%","18","30","60%","13","23","36","15","16","5","1","24","2","2","30","10","15","8-0(40-46)","25","23","25","20","93","32","53","60.4%","5","12","41.7%","14","27","51.9%","11","26","37","17","12","10","1","25","12","16","42","21","12","8-0(12-20)",42,"3.11","1946","ãûìs","é†âÍ",TRUE,FALSE,0,0,0,0,0,0
"943","24","23","15","23","85","18","37","48.6%","9","22","40.9%","22","33","66.7%","14","25","39","20","12","9","4","18","7","9","34","16","10","8-0(68-77)","22","21","20","16","79","24","44","54.5%","7","22","31.8%","10","14","71.4%","13","26","39","16","12","5","2","29","9","5","46","14","15","4-0(4-0)",43,"3.17","1963","ãûìs","ëÂç„",FALSE,TRUE,0,0,0,0,0,0
"944","18","22","24","25","89","17","31","54.8%","11","22","50%","22","25","88%","7","26","33","21","15","7","1","14","4","14","30","11","7","11-0(0-11)","8","25","24","25","82","28","49","57.1%","5","25","20%","11","12","91.7%","14","20","34","17","11","7","0","19","13","0","40","11","8","7-0(35-40)",44,"3.18","1964","ãûìs","ëÂç„",FALSE,TRUE,0,0,0,0,0,0
"945","22","16","28","17","83","22","49","44.9%","7","14","50%","18","24","75%","16","28","44","21","14","4","5","21","4","21","42","9","11","9-0(31-52)","15","10","21","22","68","24","53","45.3%","3","16","18.8%","11","12","91.7%","12","17","29","13","9","4","3","24","6","0","38","12","16","10-0(63-73)",45,"3.24","1983","ãûìs","ìáç™",FALSE,TRUE,0,0,0,0,0,0
"946","18","22","21","17","78","26","54","48.1%","4","18","22.2%","14","23","60.9%","19","24","43","17","7","7","1","15","12","18","46","21","20","8-0(43-57)","22","17","9","20","68","20","45","44.4%","6","14","42.9%","10","13","76.9%","8","25","33","18","15","4","2","22","2","6","18","8","8","6-0(6-4)",46,"3.25","1984","ãûìs","ìáç™",FALSE,TRUE,0,0,0,0,0,0
"947","29","23","25","19","96","24","38","63.2%","13","25","52%","9","17","52.9%","6","25","31","29","13","8","3","13","16","26","44","12","11","11-0(35-16)","16","14","27","21","78","29","53","54.7%","3","8","37.5%","11","13","84.6%","4","26","30","21","12","10","3","19","10","0","34","14","5","8-0(72-55)",47,"3.28","1993","ãûìs","êºã{",TRUE,FALSE,0,0,0,0,0,0
"948","28","16","9","17","70","18","32","56.3%","6","23","26.1%","16","21","76.2%","6","18","24","17","10","5","2","19","3","11","28","10","7","8-0(28-21)","21","14","21","19","75","21","39","53.8%","8","22","36.4%","9","14","64.3%","14","25","39","20","14","4","2","24","4","9","26","7","19","9-0(51-54)",48,"3.31","2008","ãûìs","óÆãÖ",TRUE,FALSE,0,0,0,0,0,0
"949","12","15","19","19","65","19","44","43.2%","6","14","42.9%","9","13","69.2%","14","20","34","19","19","8","0","14","2","3","32","13","15","7-0(36-37)","16","17","21","22","76","22","35","62.9%","8","23","34.8%","8","9","88.9%","7","17","24","21","13","14","4","15","5","15","30","26","8","11-0(46-58)",49,"4.01","2009","ãûìs","óÆãÖ",TRUE,FALSE,0,0,0,0,0,0
"950","16","12","20","29","77","24","43","55.8%","4","14","28.6%","17","23","73.9%","8","23","31","21","11","3","2","19","4","3","44","7","15","7-0(71-66)","15","24","26","10","75","23","52","44.2%","4","17","23.5%","17","24","70.8%","21","24","45","23","9","3","3","20","10","18","28","11","16","9-0(26-20)",50,"4.07","2026","ãûìs","é†âÍ",FALSE,TRUE,0,0,0,0,0,0
"951","19","12","18","23","72","22","41","53.7%","5","19","26.3%","13","17","76.5%","12","24","36","18","19","5","3","23","15","6","40","10","8","10-0(45-41)","15","23","24","12","74","23","43","53.5%","4","14","28.6%","16","25","64%","10","22","32","22","15","9","2","18","12","14","34","22","4","11-0(34-27)",51,"4.08","2027","ãûìs","é†âÍ",FALSE,TRUE,0,0,0,0,0,0
"952","22","22","15","14","73","29","49","59.2%","2","11","18.2%","9","15","60%","14","19","33","18","18","11","0","17","2","9","50","17","23","7-0(15-15)","19","20","19","13","71","20","42","47.6%","7","19","36.8%","10","13","76.9%","14","18","32","15","16","9","5","17","7","7","28","23","10","11-0(56-54)",52,"4.14","2032","ãûìs","ñkäCìπ",FALSE,TRUE,0,0,0,0,0,0
"953","19","11","19","24","73","25","42","59.5%","5","19","26.3%","8","13","61.5%","8","21","29","23","11","7","2","18","5","3","44","15","9","11-0(39-41)","22","15","11","23","71","24","45","53.3%","3","9","33.3%","14","18","77.8%","7","25","32","16","14","2","2","16","6","11","34","10","12","9-0(33-22)",53,"4.15","2033","ãûìs","ñkäCìπ",FALSE,TRUE,0,0,0,0,0,0
"954","24","23","14","19","80","16","31","51.6%","10","25","40%","18","37","48.6%","10","27","37","19","19","8","3","23","12","10","26","17","7","9-0(75-81)","17","25","22","23","87","26","49","53.1%","5","17","29.4%","20","28","71.4%","13","27","40","27","15","11","2","28","16","15","42","24","13","11-0(27-28)",54,"4.21","2062","ãûìs","â°ïl",TRUE,FALSE,0,0,0,0,0,0
"955","26","20","11","23","80","17","33","51.5%","10","19","52.6%","16","21","76.2%","6","33","39","19","16","2","3","18","4","10","34","7","7","7-0(24-15)","19","17","25","15","76","18","37","48.6%","10","28","35.7%","10","15","66.7%","7","21","28","23","8","6","3","21","9","9","20","20","6","14-0(48-57)",55,"4.22","2063","ãûìs","â°ïl",TRUE,FALSE,0,0,0,0,0,0
"956","19","24","15","22","80","27","45","60%","6","14","42.9%","8","12","66.7%","8","25","33","14","18","2","2","22","6","8","44","12","14","8-0(65-64)","21","23","21","20","85","23","44","52.3%","7","22","31.8%","18","23","78.3%","12","19","31","16","11","10","0","17","12","10","42","18","15","8-0(21-19)",56,"4.27","2072","ãûìs","êÏçË",FALSE,TRUE,0,0,0,0,0,0
"957","13","20","22","18","73","23","42","54.8%","5","22","22.7%","12","18","66.7%","12","27","39","15","12","3","0","18","4","6","38","8","16","9-0(36-35)","22","14","19","22","77","23","42","54.8%","6","22","27.3%","13","19","68.4%","9","26","35","22","8","6","3","18","15","15","38","16","16","10-0(18-7)",57,"4.28","2073","ãûìs","êÏçË",FALSE,TRUE,0,0,0,0,0,0
"958","19","7","16","27","69","8","35","22.9%","12","28","42.9%","17","24","70.8%","10","28","38","16","12","2","2","14","2","9","14","7","6","9-0(83-62)","20","26","25","21","92","25","48","52.1%","10","21","47.6%","12","16","75%","8","34","42","21","9","9","3","28","22","31","30","16","12","13-0(49-26)",58,"5.02","2093","ãûìs","êºã{",FALSE,TRUE,0,0,0,0,0,0
"959","15","18","18","20","71","20","39","51.3%","8","20","40%","7","17","41.2%","5","31","36","12","11","4","3","18","0","9","32","8","6","9-0(57-60)","15","18","19","26","78","18","41","43.9%","10","25","40%","12","18","66.7%","11","29","40","18","9","7","4","20","11","7","28","20","12","14-0(57-51)",59,"5.05","2099","ãûìs","Aìåãû",FALSE,TRUE,0,0,0,0,0,0
"960","24","9","16","19","68","11","29","37.9%","9","25","36%","19","24","79.2%","6","15","21","11","10","5","0","13","4","4","18","9","3","6-0(2-6)","20","25","31","30","106","31","48","64.6%","13","23","56.5%","5","8","62.5%","12","28","40","24","9","7","3","20","6","38","42","12","16","9-0(29-24)",60,"5.06","2100","ãûìs","Aìåãû",FALSE,TRUE,0,0,0,0,0,0
"961","19","19","11","21","70","20","51","39.2%","7","17","41.2%","9","14","64.3%","11","22","33","19","14","13","0","21","8","4","24","19","11","9-0(58-73)","25","22","23","16","86","21","37","56.8%","10","29","34.5%","14","19","73.7%","15","31","46","22","18","7","3","17","17","24","36","19","12","9-0(7-12)",1,"9.30","1587","êºã{","êÁót",TRUE,FALSE,0,0,0,0,0,0
"962","17","16","23","16","72","22","47","46.8%","6","13","46.2%","10","14","71.4%","8","26","34","22","14","5","5","21","6","0","26","12","8","9-0(26-29)","29","21","24","19","93","23","42","54.8%","11","29","37.9%","14","20","70%","14","28","42","25","9","7","3","19","8","23","38","11","16","13-0(33-52)",2,"10.01","1588","êºã{","êÁót",TRUE,FALSE,0,0,0,0,0,0
"963","18","11","18","21","68","26","55","47.3%","2","14","14.3%","10","17","58.8%","19","28","47","17","21","10","9","14","4","2","42","17","15","5-0(13-15)","18","18","25","11","72","20","48","41.7%","7","24","29.2%","11","12","91.7%","18","23","41","19","19","12","3","17","17","15","36","21","16","13-0(31-20)",3,"10.07","1599","êºã{","ïxéR",FALSE,TRUE,0,0,0,0,0,0
"964","13","15","17","23","68","26","58","44.8%","2","11","18.2%","10","18","55.6%","15","32","47","15","13","5","3","17","4","9","34","6","9","9-0(2-11)","8","27","19","19","73","14","41","34.1%","10","25","40%","15","25","60%","13","30","43","15","10","7","4","18","10","14","22","13","11","9-0(14-13)",4,"10.08","1600","êºã{","ïxéR",FALSE,TRUE,0,0,0,0,0,0
